	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
pip5k1cb	9.51296704626287e-06	0.46948528330122	0.417	0.073	0.14425463228953	FB & eye.7	pip5k1cb
met	9.75333108629416e-06	0.652446097437143	0.75	0.199	0.147899512592565	FB & eye.7	met
camta2	1.41400268641031e-05	0.339486466271667	0.333	0.048	0.214419367367259	FB & eye.7	camta2
pcdh17	1.50854757954878e-05	1.20075367067856	0.5	0.114	0.228756154962778	FB & eye.7	pcdh17
tet3	1.74789236318615e-05	1.02731423959089	0.833	0.301	0.265050397953549	FB & eye.7	tet3
tet1	2.08760210358616e-05	0.448164278887439	0.417	0.077	0.316563982987805	FB & eye.7	tet1
pde1a	2.17872949328476e-05	0.821619467716867	0.5	0.116	0.330382540361701	FB & eye.7	pde1a
fnip1	2.51575672790493e-05	0.467696448551407	0.417	0.079	0.381489350219503	FB & eye.7	fnip1
nr2f5	2.55548771740182e-05	1.35170775708071	0.917	0.461	0.387514157466812	FB & eye.7	nr2f5
hs6st1a	3.21230683421047e-05	1.38317300062359	0.75	0.273	0.487114208339675	FB & eye.7	hs6st1a
spns2	3.49840621712074e-05	0.826335368511107	0.583	0.148	0.530498318764188	FB & eye.7	spns2
cdc16	3.9090994232869e-05	0.558447982207841	0.5	0.118	0.592775836547225	FB & eye.7	cdc16
anxa11b	4.00187548810111e-05	0.27237227041313	0.25	0.031	0.606844399015652	FB & eye.7	anxa11b
dact1	4.41368489361932e-05	0.520885412052656	0.417	0.085	0.669291177268433	FB & eye.7	dact1
man1a1	5.21287193265679e-05	0.663114182452272	0.75	0.237	0.790479899868075	FB & eye.7	man1a1
txnrd2.2	5.9000765313418e-05	0.332144490930499	0.333	0.055	0.894687605212671	FB & eye.7	txnrd2.2
blcap	6.54773743604278e-05	0.45700976975416	0.417	0.086	0.992898904801527	FB & eye.7	blcap
zgc:77880	7.14208978380538e-05	0.451695969857692	0.417	0.086	1	FB & eye.7	zgc:77880
pappab	8.40926280950178e-05	1.05728980335098	1	0.613	1	FB & eye.7	pappab
zbtb16b	9.43126393529468e-05	1.10175349880073	1	0.586	1	FB & eye.7	zbtb16b
zc4h2	0.000107927139567923	0.449929043683504	0.417	0.09	1	FB & eye.7	zc4h2
pon3.2	0.000115945606890977	0.295032867824302	0.167	0.016	1	FB & eye.7	pon3.2
supt16h	0.000120139649447775	0.702346651235653	0.833	0.353	1	FB & eye.7	supt16h
ppp2r3a	0.000121488188296413	0.289334262491848	0.167	0.016	1	FB & eye.7	ppp2r3a
mrpl47	0.000127570136422191	0.268629868727313	0.25	0.035	1	FB & eye.7	mrpl47
lactb	0.000127570136422191	0.268629868727313	0.25	0.035	1	FB & eye.7	lactb
sema3gb	0.000135343523202747	0.695677385675574	0.583	0.173	1	FB & eye.7	sema3gb
si:dkey-203a12.2	0.000155044568620383	0.350569965400683	0.25	0.036	1	FB & eye.7	si:dkey-203a12.2
exoc5	0.000157559588747487	0.352425521979165	0.25	0.036	1	FB & eye.7	exoc5
glsb	0.000157865552660318	0.478462879420477	0.333	0.062	1	FB & eye.7	glsb
zzz3	0.000161861504748818	0.579156879039951	1	0.473	1	FB & eye.7	zzz3
txndc17	0.000171505797157602	0.270499856080359	0.25	0.036	1	FB & eye.7	txndc17
ndst3	0.00017278932926759	0.647375107889721	0.583	0.177	1	FB & eye.7	ndst3
gpt2l	0.000175935555829792	0.580896113778487	0.417	0.097	1	FB & eye.7	gpt2l
vps11	0.000202175757145525	0.356143810225275	0.25	0.038	1	FB & eye.7	vps11
tspan5a	0.000210201851297869	0.354283468199748	0.25	0.038	1	FB & eye.7	tspan5a
si:dkeyp-85d8.5	0.00021196541309125	0.388142272215783	0.167	0.017	1	FB & eye.7	si:dkeyp-85d8.5
tmem177	0.000214283040048924	0.295032867824302	0.167	0.017	1	FB & eye.7	tmem177
afdna	0.000225955679789588	0.819303325099325	1	0.849	1	FB & eye.7	afdna
fndc5b	0.00022892982264574	0.66176511274401	0.333	0.065	1	FB & eye.7	fndc5b
ing2	0.00024263292986561	0.266762302070546	0.25	0.038	1	FB & eye.7	ing2
fhad1	0.000248306371327215	0.264897149850984	0.25	0.038	1	FB & eye.7	fhad1
si:dkey-95p16.2	0.000251410639009251	0.442882900051383	0.417	0.098	1	FB & eye.7	si:dkey-95p16.2
mfap2	0.000281746434297969	0.348716792325206	0.25	0.039	1	FB & eye.7	mfap2
ildr2	0.000291778012094905	0.494764691749578	0.917	0.336	1	FB & eye.7	ildr2
efnb2b	0.00030722145808621	0.887113642299423	1	0.665	1	FB & eye.7	efnb2b
rex1bd	0.000321631025153036	0.401414215414869	0.333	0.067	1	FB & eye.7	rex1bd
afg1lb	0.000325373610458238	0.540345726058474	0.333	0.069	1	FB & eye.7	afg1lb
camkmt	0.000338789413667118	0.65651576174619	0.583	0.175	1	FB & eye.7	camkmt
mb21d2	0.00034354911956966	0.261174063808266	0.25	0.039	1	FB & eye.7	mb21d2
efcab7	0.000354796930877217	0.353408842504037	0.417	0.097	1	FB & eye.7	efcab7
taok1b	0.000381686421173348	0.452757165228002	0.583	0.176	1	FB & eye.7	taok1b
ptprz1b	0.000382821146785673	0.291231297664446	0.167	0.019	1	FB & eye.7	ptprz1b
lmod1b	0.000456246189873222	0.257460561009202	0.25	0.04	1	FB & eye.7	lmod1b
si:ch211-86h15.1	0.000520673151991915	0.472503080277422	0.417	0.105	1	FB & eye.7	si:ch211-86h15.1
ncam1a	0.000540147972415405	0.894985580338538	1	0.687	1	FB & eye.7	ncam1a
si:ch211-223a21.4	0.000559784965556711	0.263034405833794	0.25	0.042	1	FB & eye.7	si:ch211-223a21.4
tmem17	0.000559784965556711	0.263034405833794	0.25	0.042	1	FB & eye.7	tmem17
gfpt1	0.000608634843855952	0.255607387933724	0.25	0.042	1	FB & eye.7	gfpt1
mboat2a	0.00060863732767768	0.253756592245783	0.25	0.042	1	FB & eye.7	mboat2a
si:ch211-207i1.2	0.000609205488162206	0.558447982207841	0.417	0.105	1	FB & eye.7	si:ch211-207i1.2
mrpl9	0.000611209001732489	0.348716792325206	0.25	0.043	1	FB & eye.7	mrpl9
hivep2a	0.000639761960895673	0.287439718502072	0.167	0.02	1	FB & eye.7	hivep2a
scn12aa	0.000649936363428498	0.343171513079523	0.25	0.043	1	FB & eye.7	scn12aa
vezf1b	0.000677679188096213	0.518377248971528	0.583	0.19	1	FB & eye.7	vezf1b
jph3	0.000678099519944608	0.374547609562187	0.333	0.071	1	FB & eye.7	jph3
copb1	0.00068873355688645	0.556980088195276	0.5	0.159	1	FB & eye.7	copb1
fgfr3	0.000695732652347306	0.675449039263392	0.917	0.388	1	FB & eye.7	fgfr3
dph7	0.000721888783854696	0.261174063808266	0.25	0.043	1	FB & eye.7	dph7
tomm22	0.000723003811134253	0.394200725182295	0.333	0.074	1	FB & eye.7	tomm22
ercc3	0.000737498675252531	0.32569716138207	0.417	0.102	1	FB & eye.7	ercc3
hist1h2a11.1	0.000767225444860506	0.253756592245783	0.25	0.043	1	FB & eye.7	hist1h2a11.1
grin2bb	0.000809922490287414	0.509411467713979	0.25	0.046	1	FB & eye.7	grin2bb
orai1b	0.000833987331445075	0.334300019556332	0.417	0.105	1	FB & eye.7	orai1b
ptk2aa	0.000837493914471352	0.494764691749578	0.5	0.155	1	FB & eye.7	ptk2aa
vezt	0.000842377456219981	0.424046694295103	0.5	0.147	1	FB & eye.7	vezt
BX276117.1	0.000843253501241668	0.460656837429314	0.417	0.112	1	FB & eye.7	BX276117.1
vegfc	0.000843396422246728	0.379881053865228	0.333	0.074	1	FB & eye.7	vegfc
sfrp5	0.000865748535074133	0.463576813996311	0.667	0.22	1	FB & eye.7	sfrp5
si:ch211-162i8.5	0.000957846984330832	0.289334262491848	0.167	0.022	1	FB & eye.7	si:ch211-162i8.5
mrpl52	0.000973462577454494	0.345017572244896	0.25	0.046	1	FB & eye.7	mrpl52
abhd2a	0.000974039187104294	0.251908167853414	0.25	0.044	1	FB & eye.7	abhd2a
pcdh10b	0.00100229314864843	0.371113542883942	0.167	0.022	1	FB & eye.7	pcdh10b
shisa2a	0.00101884998344397	0.6985019138996	0.75	0.304	1	FB & eye.7	shisa2a
dgkza	0.00104206354463341	0.579156879039951	0.5	0.163	1	FB & eye.7	dgkza
si:dkey-91m11.5	0.00105807252495148	0.311450313080086	0.75	0.249	1	FB & eye.7	si:dkey-91m11.5
il16	0.00108840905725778	0.494764691749578	0.25	0.047	1	FB & eye.7	il16
ivd	0.00113875588452297	0.301351337384896	0.333	0.075	1	FB & eye.7	ivd
bach2a	0.00116815308530333	0.365702118695466	0.333	0.077	1	FB & eye.7	bach2a
sema3aa	0.00117215751867386	0.603175303979186	0.667	0.259	1	FB & eye.7	sema3aa
acoxl	0.001213519156424	0.381663259207237	0.333	0.078	1	FB & eye.7	acoxl
cdk5rap3	0.00140004459902751	0.289334262491848	0.167	0.023	1	FB & eye.7	cdk5rap3
pkd2	0.00141713719958571	0.327413633971092	0.417	0.112	1	FB & eye.7	pkd2
bora	0.001431110566858	0.453465062710748	0.333	0.082	1	FB & eye.7	bora
ece1	0.00143530100483045	0.435346481679183	0.5	0.156	1	FB & eye.7	ece1
fat3a	0.00148410080046913	0.47985298234565	1	0.552	1	FB & eye.7	fat3a
si:ch211-113a14.19.3	0.0014853116211101	0.251908167853414	0.25	0.047	1	FB & eye.7	si:ch211-113a14.19.3
fgf10a	0.00148643751541987	0.28177096841538	0.167	0.023	1	FB & eye.7	fgf10a
sms	0.00150163278423017	0.523363652003063	0.583	0.22	1	FB & eye.7	sms
gli3	0.00150352045831932	0.868968473519844	0.917	0.86	1	FB & eye.7	gli3
msh6	0.00152554084027414	0.602067977723814	0.667	0.27	1	FB & eye.7	msh6
tns1b	0.00157547857733939	0.44798792108013	0.5	0.159	1	FB & eye.7	tns1b
tmem208	0.00167193234009241	0.288860393201699	0.333	0.078	1	FB & eye.7	tmem208
ehd1b	0.00168021565477246	0.797691824706884	0.417	0.125	1	FB & eye.7	ehd1b
smad4a	0.00169338241363724	0.332575339086871	0.417	0.116	1	FB & eye.7	smad4a
srp72	0.00171556841684422	0.536343795500977	0.417	0.124	1	FB & eye.7	srp72
ercc8	0.0018124394619486	0.441126728147505	0.333	0.083	1	FB & eye.7	ercc8
polr2h	0.00188627628489898	0.381663259207237	0.333	0.083	1	FB & eye.7	polr2h
stm	0.00192668252488053	0.620295573833437	0.5	0.173	1	FB & eye.7	stm
lrp5	0.00195069324780797	0.703424178786946	0.917	0.577	1	FB & eye.7	lrp5
cdh2	0.00231534335125422	0.541414785048399	1	0.898	1	FB & eye.7	cdh2
wasf1	0.00233839660686179	0.442882900051383	0.333	0.085	1	FB & eye.7	wasf1
sec61a1l	0.00234674850456624	0.367466883491531	0.333	0.085	1	FB & eye.7	sec61a1l
igsf8	0.00238057235570385	0.285311326120628	0.333	0.082	1	FB & eye.7	igsf8
fgfr2	0.00242027212623194	0.683400424709829	0.917	0.628	1	FB & eye.7	fgfr2
primpol	0.00243301205082599	0.470804792805397	0.417	0.125	1	FB & eye.7	primpol
bcam	0.00243697102633215	1.00108269801771	0.667	0.335	1	FB & eye.7	bcam
desi2	0.00273642412545087	0.452757165228002	0.5	0.175	1	FB & eye.7	desi2
rnf212	0.00277753995522557	0.466119904802684	0.167	0.026	1	FB & eye.7	rnf212
hs3st3b1b	0.00284528868078187	0.711934366797353	0.833	0.492	1	FB & eye.7	hs3st3b1b
sdr16c5b	0.0028520315321249	0.324839690307266	0.25	0.052	1	FB & eye.7	sdr16c5b
CR387919.1	0.00291477176020867	0.423681593688096	0.333	0.089	1	FB & eye.7	CR387919.1
arhgef10lb	0.00294903307653843	0.355158624453996	0.333	0.086	1	FB & eye.7	arhgef10lb
tnfrsf21	0.00297689665554623	0.276124405274238	0.167	0.026	1	FB & eye.7	tnfrsf21
snx7	0.00305867211097079	0.2624527912156	0.333	0.083	1	FB & eye.7	snx7
prmt1	0.00310229587219684	0.588110429181295	0.833	0.581	1	FB & eye.7	prmt1
AL954696.1	0.00317681352794986	0.367466883491531	0.333	0.089	1	FB & eye.7	AL954696.1
haus5	0.00323283188523105	0.305257220318925	0.417	0.122	1	FB & eye.7	haus5
ttf2	0.00323774522218472	0.526334770750448	0.5	0.181	1	FB & eye.7	ttf2
tmtc2b	0.00329776211927048	0.352631842328589	0.417	0.124	1	FB & eye.7	tmtc2b
pacsin3	0.00332782635833088	0.310340120612151	0.417	0.124	1	FB & eye.7	pacsin3
kpnb3	0.00345233413292435	0.525537040544394	0.917	0.653	1	FB & eye.7	kpnb3
nsfb	0.00346366192906565	0.460741109460699	0.5	0.183	1	FB & eye.7	nsfb
ppa2	0.00350004326935141	0.374251884432344	0.417	0.128	1	FB & eye.7	ppa2
man1b1b	0.00352053416037016	0.427153785594901	0.333	0.091	1	FB & eye.7	man1b1b
serinc5	0.00367938652837708	0.578288047311862	0.917	0.582	1	FB & eye.7	serinc5
ube2l3a	0.00368136742085033	0.330314820373417	0.25	0.055	1	FB & eye.7	ube2l3a
sesn2	0.0037945396364207	0.28177096841538	0.167	0.027	1	FB & eye.7	sesn2
zgc:56304	0.00381822072519472	0.447723424784424	0.75	0.329	1	FB & eye.7	zgc:56304
rnls	0.00385076978050376	0.279886324070437	0.167	0.027	1	FB & eye.7	rnls
zic1	0.00388113129470877	0.344691625402928	0.333	0.089	1	FB & eye.7	zic1
kidins220b	0.00392422696748572	0.367731784500487	0.583	0.219	1	FB & eye.7	kidins220b
atp1a1b	0.00399421795034513	0.274247118033567	0.167	0.027	1	FB & eye.7	atp1a1b
nop10	0.00400349974886081	0.380969917716688	0.417	0.132	1	FB & eye.7	nop10
cnsta	0.00406545391378083	0.498220250385797	0.333	0.09	1	FB & eye.7	cnsta
si:ch1073-278o19.1	0.00422448397069718	0.330314820373417	0.25	0.056	1	FB & eye.7	si:ch1073-278o19.1
camk2b1	0.00426121704868853	0.404732490887105	0.333	0.093	1	FB & eye.7	camk2b1
dusp19b	0.00427106542289625	0.594840936732867	0.917	0.554	1	FB & eye.7	dusp19b
pofut1	0.00427998265668208	0.480265122054463	0.25	0.058	1	FB & eye.7	pofut1
gid8b	0.00465443211716296	0.278239277445126	0.333	0.09	1	FB & eye.7	gid8b
kif22	0.00467057838675794	0.541414785048399	0.667	0.301	1	FB & eye.7	kif22
METTL18	0.0048197740876998	0.330314820373417	0.25	0.058	1	FB & eye.7	METTL18
tbc1d1	0.00484103365049758	0.344691625402928	0.333	0.093	1	FB & eye.7	tbc1d1
rnf41	0.00485611344775345	0.370904562650233	0.417	0.134	1	FB & eye.7	rnf41
pcyox1l	0.00489675896378793	0.271201726705192	0.333	0.09	1	FB & eye.7	pcyox1l
pax6b	0.00502799781544986	0.868663496234936	0.833	0.374	1	FB & eye.7	pax6b
tmem229b	0.00504897974150438	0.27800413849246	0.167	0.028	1	FB & eye.7	tmem229b
zgc:136971	0.00516401243098045	0.276476668745867	0.333	0.091	1	FB & eye.7	zgc:136971
cdkl1	0.00519224610960355	0.274247118033567	0.167	0.028	1	FB & eye.7	cdkl1
dcp1a	0.00519989187078195	0.437620784645969	0.333	0.099	1	FB & eye.7	dcp1a
brdt	0.00523385221148696	0.550808274896917	0.833	0.522	1	FB & eye.7	brdt
hdac5	0.00532276285967642	0.339486466271667	0.333	0.093	1	FB & eye.7	hdac5
tmem35	0.00532506485817097	0.480780462313877	0.5	0.198	1	FB & eye.7	tmem35
dgke	0.00533850898851278	0.268629868727313	0.167	0.028	1	FB & eye.7	dgke
nfkb1	0.00533907928514412	0.274716210881429	0.333	0.091	1	FB & eye.7	nfkb1
cachd1	0.00536899284970242	0.56734157887874	1	0.82	1	FB & eye.7	cachd1
tmem107l	0.00549757676004383	0.312144617458898	0.25	0.058	1	FB & eye.7	tmem107l
pus7	0.00561116815907887	0.26419833896743	0.333	0.091	1	FB & eye.7	pus7
phf3	0.00571907878170913	0.540060777402424	0.667	0.305	1	FB & eye.7	phf3
elp4	0.00587713248508005	0.347255440570224	0.5	0.179	1	FB & eye.7	elp4
pmpcb	0.00590402453556474	0.27295789860907	0.333	0.093	1	FB & eye.7	pmpcb
fanci	0.00595505709714505	0.420217738384524	0.333	0.099	1	FB & eye.7	fanci
sipa1l2	0.00599646670201316	0.604985461106108	0.917	0.737	1	FB & eye.7	sipa1l2
crppa	0.00600710934744184	0.487496691285539	0.25	0.062	1	FB & eye.7	crppa
si:ch1073-170o4.1	0.00607107247820923	0.317571689843226	0.25	0.059	1	FB & eye.7	si:ch1073-170o4.1
eif4g3b	0.00626099318994337	0.493800645578798	0.917	0.605	1	FB & eye.7	eif4g3b
glcci1a	0.00647723379291773	0.276124405274238	0.167	0.03	1	FB & eye.7	glcci1a
si:dkey-240h12.3	0.00652670918879502	0.841496177637513	0.667	0.337	1	FB & eye.7	si:dkey-240h12.3
mrto4	0.00661703777080257	0.267695783203657	0.333	0.094	1	FB & eye.7	mrto4
apoeb	0.00675441557814424	0.441126728147505	0.75	0.386	1	FB & eye.7	apoeb
RTKN	0.00676797939698987	0.3360267642758	0.333	0.097	1	FB & eye.7	RTKN
efnb1	0.00689884530371024	0.402240915554037	0.917	0.492	1	FB & eye.7	efnb1
COX7A2	0.00693805129056609	0.312144617458898	0.25	0.06	1	FB & eye.7	COX7A2
epha2b	0.0069389668019823	0.653137996037247	0.917	0.55	1	FB & eye.7	epha2b
hmgn3	0.00695272766883894	0.346430860141464	0.333	0.098	1	FB & eye.7	hmgn3
herc2	0.00697817059954684	0.359773480416653	0.5	0.187	1	FB & eye.7	herc2
fbxw2	0.006999649960406	0.642138459523574	0.417	0.151	1	FB & eye.7	fbxw2
kirrel1a	0.00723921224564025	0.772406086588383	0.75	0.457	1	FB & eye.7	kirrel1a
rpn1	0.00734352638383449	0.56617902504174	0.583	0.266	1	FB & eye.7	rpn1
tlcd3a	0.00759416634253514	0.673068746624953	0.583	0.267	1	FB & eye.7	tlcd3a
cc2d2a	0.0076431851054401	0.544805374249173	0.5	0.202	1	FB & eye.7	cc2d2a
btbd9	0.00766999962358708	0.317571689843226	0.25	0.062	1	FB & eye.7	btbd9
atg16l1	0.00775370992190465	0.517295525114231	0.5	0.22	1	FB & eye.7	atg16l1
taf9	0.00777270735264824	0.558611173774204	0.417	0.16	1	FB & eye.7	taf9
mtrex	0.00804459882599847	0.814382625949739	0.75	0.52	1	FB & eye.7	mtrex
tbccd1	0.00813649162559464	0.410482095933236	0.25	0.063	1	FB & eye.7	tbccd1
mark3a	0.00830840208068006	0.344142828702889	0.5	0.19	1	FB & eye.7	mark3a
nr3c2	0.00836207562269536	0.266762302070546	0.167	0.031	1	FB & eye.7	nr3c2
isoc1	0.00840122739109956	0.504634935773639	0.417	0.147	1	FB & eye.7	isoc1
elmo3	0.00847832573589791	0.42898461711077	0.417	0.153	1	FB & eye.7	elmo3
p3h2	0.00867527409935609	0.962948784395839	0.417	0.156	1	FB & eye.7	p3h2
znf654	0.00891168346498622	0.633556911468085	0.667	0.352	1	FB & eye.7	znf654
cdc42bpab	0.0090959135338318	0.441653355290016	0.417	0.155	1	FB & eye.7	cdc42bpab
ANOS1	0.00914750094311007	0.552541023028779	0.417	0.164	1	FB & eye.7	ANOS1
srsf5a	0.00952906435008551	0.42116160170958	0.917	0.609	1	FB & eye.7	srsf5a
pou2f2a.1	0.00956397108541739	0.255298757054188	0.5	0.179	1	FB & eye.7	pou2f2a.1
chaf1a	0.00973351959006957	0.507572468050198	0.833	0.574	1	FB & eye.7	chaf1a
si:dkey-274m17.3	0.00982580064162073	0.322270330695132	0.333	0.102	1	FB & eye.7	si:dkey-274m17.3
EML6	0.00983842363602343	0.369233809665719	0.167	0.032	1	FB & eye.7	EML6
igsf3	0.00984685823358023	0.580026234318375	0.833	0.503	1	FB & eye.7	igsf3
zfhx4	0.00992762479100078	0.661414561159029	0.833	0.481	1	FB & eye.7	zfhx4
lhx2b1	6.61238822116235e-17	1.43658622379784	0.889	0.16	1.00270254985706e-12	FB & eye.6	lhx2b
six71	2.2768921835217e-12	1.30770345516752	0.944	0.228	3.45267930709231e-08	FB & eye.6	six7
met1	2.04232136264957e-11	1.14809863898913	0.833	0.192	3.09697611432181e-07	FB & eye.6	met
si:dkey-22o22.2	1.59556296730778e-10	0.840122661582393	0.611	0.108	2.41951168362551e-06	FB & eye.6	si:dkey-22o22.2
crb2a	4.82655143359702e-10	1.13923307786806	0.722	0.167	7.31898259390652e-06	FB & eye.6	crb2a
spns21	1.0025019424779e-09	1.04575828686443	0.667	0.142	1.52019394557349e-05	FB & eye.6	spns2
rims2b	3.32851749968306e-09	0.955835883837074	0.833	0.248	5.04736393651939e-05	FB & eye.6	rims2b
nr2f51	5.10365302046303e-09	1.2644426002266	1	0.455	7.73917944023014e-05	FB & eye.6	nr2f5
brinp3b	6.886881404025e-09	0.386008450667312	0.222	0.018	0.000104432669610635	FB & eye.6	brinp3b
prkcab	6.41027260310789e-08	0.378365015353508	0.222	0.02	0.000972053737535281	FB & eye.6	prkcab
swap70b	8.0931655285104e-08	0.492481584704192	0.444	0.08	0.00122724762074332	FB & eye.6	swap70b
vcana1	1.24976561666938e-07	1.05295378826864	0.833	0.306	0.00189514458111744	FB & eye.6	vcana
arhgef1a	1.29954385170381e-07	0.936458205419144	0.778	0.26	0.00197062829672366	FB & eye.6	arhgef1a
auts2b	1.83620319959494e-07	1.30226956911689	0.944	0.602	0.00278441853186577	FB & eye.6	auts2b
si:ch211-285f17.1	2.64872723140301e-07	1.33258708010359	1	0.511	0.00401652997369953	FB & eye.6	si:ch211-285f17.1
ek11	4.01315796067712e-07	1.01177716777635	1	0.416	0.00608555273157078	FB & eye.6	ek1
si:dkey-240h12.31	4.35958154743129e-07	0.948161068480382	0.889	0.329	0.00661086945852481	FB & eye.6	si:dkey-240h12.3
ZNF423	4.74677407054306e-07	1.07437102567251	1	0.623	0.00719800820057149	FB & eye.6	ZNF423
clic4	7.41426504197642e-07	1.07122527752754	1	0.522	0.011242991509653	FB & eye.6	clic4
six3b	7.48599411620895e-07	0.490387687325176	0.333	0.053	0.0113517614778193	FB & eye.6	six3b
pdgfaa.1	7.73552656434762e-07	0.560896971217688	0.333	0.054	0.0117301524821767	FB & eye.6	pdgfaa.1
si:ch211-113a14.22.2	8.61710600416471e-07	0.252834133269649	0.222	0.024	0.0130669795447154	FB & eye.6	si:ch211-113a14.22.2
crybg1a	9.57039132578922e-07	0.957786475255904	0.611	0.178	0.0145125414064268	FB & eye.6	crybg1a
shisa2a1	1.01839512331189e-06	0.909913599123419	0.833	0.298	0.0154429436499015	FB & eye.6	shisa2a
nexmifa	1.50057471819994e-06	0.29615145995394	0.278	0.039	0.0227547150267839	FB & eye.6	nexmifa
ptprn2	1.82520827115323e-06	1.03491687955686	1	0.593	0.0276774582237676	FB & eye.6	ptprn2
layna	2.30363672443174e-06	0.264314525741109	0.167	0.015	0.034932347289283	FB & eye.6	layna
abtb2b	2.87402187093096e-06	0.58537171786782	0.722	0.229	0.043581667650797	FB & eye.6	abtb2b
timm8b	2.94611366500004e-06	0.353799869756976	0.278	0.042	0.0446748676160606	FB & eye.6	timm8b
p3h21	3.07856946543325e-06	0.784366671673281	0.556	0.15	0.0466834273738298	FB & eye.6	p3h2
sema3aa1	4.5632904688559e-06	0.800296433066769	0.722	0.255	0.0691977366697308	FB & eye.6	sema3aa
pappab1	5.29797458080627e-06	1.20908431125707	0.944	0.611	0.0803384865433462	FB & eye.6	pappab
crlf1a	5.50563594595214e-06	0.426814667055197	0.333	0.061	0.0834874634844183	FB & eye.6	crlf1a
cdh6	1.06903883146882e-05	0.623075962477575	0.833	0.304	0.162109048403932	FB & eye.6	cdh6
epha2b1	1.09942894065226e-05	1.26202939357379	0.889	0.547	0.166717404560509	FB & eye.6	epha2b
brpf1	1.43708542174402e-05	0.344983331115028	0.389	0.085	0.217919633353263	FB & eye.6	brpf1
zic11	1.57959476472134e-05	0.376753310981371	0.389	0.085	0.239529750122344	FB & eye.6	zic1
wdr83os	1.76256172711399e-05	0.401566859481396	0.389	0.089	0.267274860299566	FB & eye.6	wdr83os
trim24	1.84811873309665e-05	0.389106738492929	0.389	0.088	0.280248724686776	FB & eye.6	trim24
tiam1a	2.06050150867007e-05	1.0050355898973	0.778	0.44	0.312454448774729	FB & eye.6	tiam1a
vasna1	2.58419319311231e-05	0.448881402564279	0.333	0.069	0.391867055803551	FB & eye.6	vasna
tet31	2.72892795117495e-05	0.743397791182144	0.778	0.298	0.413814634516169	FB & eye.6	tet3
afdna1	3.09118068667391e-05	0.758347581321149	1	0.848	0.468746639327232	FB & eye.6	afdna
